enddate,startdate,ratio,meandayratio,2011ratio,2012ratio,2013ratio,2014ratio,2015ratio,2016ratio,2017ratio,yearratio,mdd,mdddate,RRR,sharpratio,Hedge
20170217,20111027,3.4486613148843577,0.0026761044384340585,-0.2738337443629965,0.5265944476401448,0.7688172991337324,1.091664549143441,0.9629118089073481,0.4184593222930209,-0.04779116605162268,0.6747380833469395,0.5493679729094545,20150610,1.228207898202592,2.5255096163058903,NoHedge
20170217,20111027,1.515223426488188,0.0011840797684706974,-0.06402105096082236,0.21691619332552803,0.4125418475804218,0.3284874539012367,0.4163299980559818,0.2554467692078552,-0.04060646931994382,0.29645675735638466,0.1699878983324261,20150806,1.7439874265439632,1.6081112798916783,Hedge300
20170217,20111027,1.3707517641735105,0.0010710199789840335,-0.042773085209691676,0.24748017504926997,0.29380614942948535,0.3716652262237497,0.2531511057948662,0.2840348428625491,-0.02789068121879302,0.26819056255568685,0.16408584728975906,20150806,1.6344527391328842,1.3446417802657016,Hedge500
20170217,20111027,2.3549816358915736,0.001827688072050413,-0.07836536449999286,0.3649741494599898,0.4467608741128913,0.4792519651409675,0.727043286868311,0.42440442985897203,-0.010007104140208637,0.46075727658748183,0.16280062439708032,20150812,2.830193546823676,2.7739854220184403,HedgeCTA1
