enddate,startdate,ratio,meandayratio,2011ratio,2012ratio,2013ratio,2014ratio,2015ratio,2016ratio,2017ratio,yearratio,mdd,mdddate,RRR,sharpratio,Hedge
20170217,20111027,3.658907447550319,0.002859158167574603,-0.2021411423825784,0.5620503267749937,0.9241142189652508,0.9681152411814647,0.9989067678160584,0.5089236480955968,-0.07737334061468888,0.715873196259845,0.527127035235794,20150610,1.358065795163819,2.1855208987590076,NoHedge
20170217,20111027,1.6203464928211688,0.0012756066330409722,-0.028174749970613318,0.23464413289295227,0.4901903074961811,0.26671279992024854,0.4343274775103372,0.3006789321091428,-0.0553975566014769,0.3170243138128374,0.16434928281538186,20150807,1.9289668222584195,1.513094233650856,Hedge300
20170217,20111027,1.4758748305064913,0.0011625468435543095,-0.006926784219482621,0.2652081146166942,0.3714546093452449,0.3098905722427618,0.2711485852492215,0.3292670057638367,-0.04268176850032609,0.2887581190121396,0.1423682435034992,20150806,2.0282480973718156,1.290079973355705,Hedge500
20170217,20111027,2.4601047022245544,0.0019192149366206869,-0.04251906350978381,0.38270208902741404,0.5244093340286509,0.417477311159979,0.7450407663226656,0.4696365927602598,-0.024798191421741698,0.4813248330439346,0.14920948108731946,20150812,3.225832765695744,2.501869604570841,HedgeCTA1
