enddate,startdate,ratio,meandayratio,2011ratio,2012ratio,2013ratio,2014ratio,2015ratio,2016ratio,2017ratio,yearratio,mdd,mdddate,RRR,sharpratio,Hedge
20170217,20111027,2.8564029885992923,0.002215154907544162,-0.2433124519495419,0.6635053033185543,0.6388827340238795,0.985620752375772,0.5858290979649602,0.2621804395631889,-0.03958635437993072,0.5588614542911658,0.6667745917862247,20150608,0.8381564942269771,2.788545010028529,NoHedge
20170217,20111027,1.2190942633456554,0.000953605003025751,-0.04876040475409506,0.2853716211647327,0.34757456502549555,0.2754655555174021,0.22778864258478787,0.1773073278429391,-0.03650406348409784,0.2385184428284978,0.19453546321194526,20150529,1.226092347844225,1.500094162675884,Hedge300
20170217,20111027,1.0746226010309776,0.0008405452135390858,-0.027512439002964365,0.3159356028884745,0.228838866874559,0.3186433278399152,0.06460975032367237,0.20589540149763294,-0.023788275382947022,0.21025224802779996,0.19068865771294408,20150520,1.1025944099113971,1.174994739056202,Hedge500
20170217,20111027,2.058852472749041,0.001597213306605465,-0.06310471829326554,0.43342957729919435,0.3817935915579651,0.42623006675713265,0.5385019313971164,0.34626498849405607,-0.005904698304362627,0.40281896205959505,0.16144132683655754,20150520,2.4951415474143563,2.876689509203272,HedgeCTA1
