enddate,startdate,ratio,meandayratio,2011ratio,2012ratio,2013ratio,2014ratio,2015ratio,2016ratio,yearratio,mdd,mdddate,RRR,sharpratio,Hedge
20161229,20111027,1.578954347873563,0.0012619762082022267,-0.2504901550193835,0.5368084944143224,0.31076786418327457,0.5723671951512463,0.21327506211997244,0.20483760906896806,0.31629292183158814,0.6343561087568601,20150529,0.49860467561575705,2.214518913299634,NoHedge
20161229,20111027,0.5989481546847268,0.00048811186812389433,-0.052349256289015836,0.2220232167126166,0.18351713010519302,0.06883877690513944,0.04151162466229401,0.150503238003632,0.11998007550123305,0.23723691511263484,20150529,0.5057394859660401,0.8360725450876187,Hedge300
20161229,20111027,0.4407744512635913,0.00036146397466977725,-0.031101290537885143,0.2525871984363586,0.0647814319542565,0.11201654922765261,-0.12166726759882174,0.17810505865301893,0.0882950411116256,0.28763925302098514,20150507,0.30696450565870403,0.5442941055462092,Hedge500
20161229,20111027,1.406239673500574,0.0011212603613060363,-0.06669356982818636,0.37008117284707853,0.2177361566376626,0.21960328814487018,0.3522249134746225,0.3175935732469454,0.2816950697314345,0.2533464373235642,20150521,1.1118967083466995,2.3164008914779832,HedgeCTA1
